STATE,OCC_TITLE,A_MEDIAN,YEAR,CPI,A_MEDIAN_ADJ
Arkansas,training and development specialists,40970.0,2010,87.7,46009.31
Arkansas,market research analysts and marketing specialists,54750.0,2010,87.7,61484.25
Arkansas,business operations specialists all other,55540.0,2010,87.7,62371.42
Arkansas,accountants and auditors,51450.0,2010,87.7,57778.35
Arkansas,appraisers and assessors of real estate,29760.0,2010,87.7,33420.48
Arkansas,budget analysts,44770.0,2010,87.7,50276.71
Arkansas,credit analysts,48150.0,2010,87.7,54072.45
Arkansas,financial analysts,56510.0,2010,87.7,63460.73
Arkansas,personal financial advisors,69750.0,2010,87.7,78329.25
Arkansas,insurance underwriters,40280.0,2010,87.7,45234.44
Arkansas,financial examiners,69840.0,2010,87.7,78430.31999999999
Arkansas,credit counselors,37860.0,2010,87.7,42516.78
Arkansas,loan officers,56170.0,2010,87.7,63078.91
Arkansas,tax examiners and collectors and revenue agents,38770.0,2010,87.7,43538.71
Arkansas,tax preparers,23310.0,2010,87.7,26177.13
Arkansas,financial specialists all other,41350.0,2010,87.7,46436.05
Arkansas,computer and mathematical occupations,54820.0,2010,87.7,61562.86
Arkansas,computer systems analysts,59210.0,2010,87.7,66492.83
Arkansas,computer programmers,58760.0,2010,87.7,65987.48
Arkansas,software developers applications,65400.0,2010,87.7,73444.2
Arkansas,software developers systems software,74040.0,2010,87.7,83146.92
Arkansas,database administrators,60820.0,2010,87.7,68300.86
Arkansas,network and computer systems administrators,56980.0,2010,87.7,63988.54
Arkansas,computer support specialists,37010.0,2010,87.7,41562.23
Arkansas,information security analysts web developers and computer network architects,65210.0,2010,87.7,73230.83
Arkansas,computer occupations all other,46500.0,2010,87.7,52219.5
Arkansas,operations research analysts,48450.0,2010,87.7,54409.35
Arkansas,statisticians,40520.0,2010,87.7,45503.96
Arkansas,architecture and engineering occupations,57840.0,2010,87.7,64954.32
Arkansas,architects except landscape and naval,61160.0,2010,87.7,68682.68
Arkansas,landscape architects,50280.0,2010,87.7,56464.44
Arkansas,cartographers and photogrammetrists,58410.0,2010,87.7,65594.43
Arkansas,surveyors,42570.0,2010,87.7,47806.11
Arkansas,aerospace engineers,65620.0,2010,87.7,73691.26
Arkansas,chemical engineers,94190.0,2010,87.7,105775.37
Arkansas,civil engineers,68170.0,2010,87.7,76554.91
Arkansas,computer hardware engineers,85690.0,2010,87.7,96229.87
Arkansas,electrical engineers,80710.0,2010,87.7,90637.33
Arkansas,electronics engineers except computer,67520.0,2010,87.7,75824.95999999999
Arkansas,environmental engineers,70740.0,2010,87.7,79441.02
Arkansas,health and safety engineers except mining safety engineers and inspectors,62590.0,2010,87.7,70288.56999999999
Arkansas,industrial engineers,66110.0,2010,87.7,74241.53
Arkansas,materials engineers,70860.0,2010,87.7,79575.78
Arkansas,mechanical engineers,67600.0,2010,87.7,75914.8
Arkansas,mining and geological engineers including mining safety engineers,66350.0,2010,87.7,74511.05
Arkansas,nuclear engineers,86220.0,2010,87.7,96825.06
Arkansas,petroleum engineers,86980.0,2010,87.7,97678.54
Arkansas,engineers all other,66940.0,2010,87.7,75173.62
Arkansas,architectural and civil drafters,40220.0,2010,87.7,45167.06
Arkansas,electrical and electronics drafters,44540.0,2010,87.7,50018.42
Arkansas,mechanical drafters,45130.0,2010,87.7,50680.99
Arkansas,drafters all other,34460.0,2010,87.7,38698.58
Arkansas,civil engineering technicians,43810.0,2010,87.7,49198.63
Arkansas,electrical and electronics engineering technicians,49070.0,2010,87.7,55105.61
Arkansas,environmental engineering technicians,36840.0,2010,87.7,41371.32
Arkansas,industrial engineering technicians,42000.0,2010,87.7,47166.0
Arkansas,mechanical engineering technicians,44780.0,2010,87.7,50287.94
Arkansas,engineering technicians except drafters all other,53100.0,2010,87.7,59631.3
Arkansas,surveying and mapping technicians,35000.0,2010,87.7,39305.0
Arkansas,life physical and social science occupations,49250.0,2010,87.7,55307.75
Arkansas,animal scientists,54020.0,2010,87.7,60664.46
Arkansas,food scientists and technologists,45820.0,2010,87.7,51455.86
Arkansas,soil and plant scientists,51760.0,2010,87.7,58126.48
Arkansas,microbiologists,59760.0,2010,87.7,67110.48
Arkansas,zoologists and wildlife biologists,52030.0,2010,87.7,58429.69
Arkansas,biological scientists all other,68890.0,2010,87.7,77363.47
Arkansas,conservation scientists,68870.0,2010,87.7,77341.01
Arkansas,foresters,55650.0,2010,87.7,62494.95
Arkansas,epidemiologists,60010.0,2010,87.7,67391.23
Arkansas,medical scientists except epidemiologists,52350.0,2010,87.7,58789.05
Arkansas,atmospheric and space scientists,64810.0,2010,87.7,72781.63
Arkansas,chemists,59750.0,2010,87.7,67099.25
Arkansas,environmental scientists and specialists including health,46590.0,2010,87.7,52320.57
Arkansas,geoscientists except hydrologists and geographers,53490.0,2010,87.7,60069.27
Arkansas,physical scientists all other,51420.0,2010,87.7,57744.66
Arkansas,economists,57690.0,2010,87.7,64785.87
Arkansas,survey researchers,53510.0,2010,87.7,60091.73
Arkansas,clinical counseling and school psychologists,57960.0,2010,87.7,65089.08
Arkansas,psychologists all other,95640.0,2010,87.7,107403.72
Arkansas,urban and regional planners,47820.0,2010,87.7,53701.86
Arkansas,social scientists and related workers all other,63140.0,2010,87.7,70906.22
Arkansas,agricultural and food science technicians,30450.0,2010,87.7,34195.35
Arkansas,biological technicians,34450.0,2010,87.7,38687.35
Arkansas,chemical technicians,37040.0,2010,87.7,41595.92
Arkansas,geological and petroleum technicians,55600.0,2010,87.7,62438.8
Arkansas,social science research assistants,35320.0,2010,87.7,39664.36
Arkansas,environmental science and protection technicians including health,36200.0,2010,87.7,40652.6
Arkansas,forensic science technicians,38260.0,2010,87.7,42965.98
Arkansas,forest and conservation technicians,40720.0,2010,87.7,45728.56
Arkansas,life physical and social science technicians all other,40980.0,2010,87.7,46020.54
Arkansas,community and social service occupations,33930.0,2010,87.7,38103.39
Arkansas,substance abuse and behavioral disorder counselors,37330.0,2010,87.7,41921.59
Arkansas,educational guidance school and vocational counselors,53170.0,2010,87.7,59709.91
Arkansas,marriage and family therapists,29450.0,2010,87.7,33072.35
Arkansas,mental health counselors,49610.0,2010,87.7,55712.03
Arkansas,rehabilitation counselors,38100.0,2010,87.7,42786.3
Arkansas,counselors all other,33340.0,2010,87.7,37440.82
Arkansas,child family and school social workers,34300.0,2010,87.7,38518.9
Arkansas,healthcare social workers,45610.0,2010,87.7,51220.03
Arkansas,mental health and substance abuse social workers,44090.0,2010,87.7,49513.07
Arkansas,social workers all other,33440.0,2010,87.7,37553.12
Arkansas,health educators,34180.0,2010,87.7,38384.14
Arkansas,probation officers and correctional treatment specialists,32810.0,2010,87.7,36845.63
Arkansas,social and human service assistants,23140.0,2010,87.7,25986.22
Arkansas,community and social service specialists all other,27470.0,2010,87.7,30848.81
Arkansas,clergy,34230.0,2010,87.7,38440.29
Arkansas,religious workers all other,30260.0,2010,87.7,33981.98
Arkansas,legal occupations,44070.0,2010,87.7,49490.61
Arkansas,lawyers,69380.0,2010,87.7,77913.73999999999
Arkansas,judicial law clerks,28590.0,2010,87.7,32106.57
Arkansas,administrative law judges adjudicators and hearing officers,57590.0,2010,87.7,64673.57
Arkansas,judges magistrate judges and magistrates,46010.0,2010,87.7,51669.23
Arkansas,paralegals and legal assistants,33920.0,2010,87.7,38092.16
Arkansas,court reporters,42790.0,2010,87.7,48053.17
Arkansas,title examiners abstractors and searchers,27230.0,2010,87.7,30579.29
Arkansas,legal support workers all other,43330.0,2010,87.7,48659.59
Arkansas,education training and library occupations,40540.0,2010,87.7,45526.42
Arkansas,business teachers postsecondary,56720.0,2010,87.7,63696.56
Arkansas,computer science teachers postsecondary,56910.0,2010,87.7,63909.93
Arkansas,mathematical science teachers postsecondary,46440.0,2010,87.7,52152.12
Arkansas,engineering teachers postsecondary,73860.0,2010,87.7,82944.78
Arkansas,agricultural sciences teachers postsecondary,79300.0,2010,87.7,89053.9
Arkansas,biological science teachers postsecondary,52910.0,2010,87.7,59417.93
Arkansas,atmospheric earth marine and space sciences teachers postsecondary,73260.0,2010,87.7,82270.98
Arkansas,chemistry teachers postsecondary,57320.0,2010,87.7,64370.36
Arkansas,environmental science teachers postsecondary,83400.0,2010,87.7,93658.2
Arkansas,physics teachers postsecondary,50030.0,2010,87.7,56183.69
Arkansas,anthropology and archeology teachers postsecondary,63940.0,2010,87.7,71804.62
Arkansas,economics teachers postsecondary,78750.0,2010,87.7,88436.25
Arkansas,political science teachers postsecondary,54700.0,2010,87.7,61428.1
Arkansas,psychology teachers postsecondary,56690.0,2010,87.7,63662.87
Arkansas,sociology teachers postsecondary,47980.0,2010,87.7,53881.54
Arkansas,social sciences teachers postsecondary all other,54290.0,2010,87.7,60967.67
Arkansas,health specialties teachers postsecondary,45670.0,2010,87.7,51287.41
Arkansas,nursing instructors and teachers postsecondary,52370.0,2010,87.7,58811.51
Arkansas,education teachers postsecondary,55160.0,2010,87.7,61944.68
Arkansas,criminal justice and law enforcement teachers postsecondary,42570.0,2010,87.7,47806.11
Arkansas,social work teachers postsecondary,58630.0,2010,87.7,65841.48999999999
Arkansas,art drama and music teachers postsecondary,50060.0,2010,87.7,56217.38
Arkansas,communications teachers postsecondary,42780.0,2010,87.7,48041.94
Arkansas,english language and literature teachers postsecondary,46150.0,2010,87.7,51826.45
Arkansas,foreign language and literature teachers postsecondary,52730.0,2010,87.7,59215.79
Arkansas,history teachers postsecondary,45120.0,2010,87.7,50669.76
Arkansas,philosophy and religion teachers postsecondary,54820.0,2010,87.7,61562.86
Arkansas,graduate teaching assistants,18100.0,2010,87.7,20326.3
Arkansas,home economics teachers postsecondary,47520.0,2010,87.7,53364.96
Arkansas,recreation and fitness studies teachers postsecondary,52890.0,2010,87.7,59395.47
Arkansas,vocational education teachers postsecondary,33510.0,2010,87.7,37631.73
Arkansas,postsecondary teachers all other,57730.0,2010,87.7,64830.79
Arkansas,preschool teachers except special education,22800.0,2010,87.7,25604.4
Arkansas,kindergarten teachers except special education,42810.0,2010,87.7,48075.63
Arkansas,elementary school teachers except special education,42620.0,2010,87.7,47862.26
Arkansas,middle school teachers except special and career/technical education,44350.0,2010,87.7,49805.05
Arkansas,career/technical education teachers middle school,46360.0,2010,87.7,52062.28
Arkansas,secondary school teachers except special and career/technical education,44890.0,2010,87.7,50411.47
Arkansas,career/technical education teachers secondary school,47130.0,2010,87.7,52926.99
Arkansas,special education teachers preschool kindergarten and elementary school,44160.0,2010,87.7,49591.68
Arkansas,special education teachers middle school,45390.0,2010,87.7,50972.97
Arkansas,special education teachers secondary school,45530.0,2010,87.7,51130.19
Arkansas,adult basic and secondary education and literacy teachers and instructors,44940.0,2010,87.7,50467.62
Arkansas,self-enrichment education teachers,38060.0,2010,87.7,42741.38
Arkansas,teachers and instructors all other,26790.0,2010,87.7,30085.17
Arkansas,archivists,40650.0,2010,87.7,45649.95
Arkansas,curators,40190.0,2010,87.7,45133.37
Arkansas,museum technicians and conservators,31680.0,2010,87.7,35576.64
Arkansas,librarians,50170.0,2010,87.7,56340.91
Arkansas,library technicians,22880.0,2010,87.7,25694.24
Arkansas,audio-visual and multimedia collections specialists,29520.0,2010,87.7,33150.96
Arkansas,farm and home management advisors,36320.0,2010,87.7,40787.36
Arkansas,instructional coordinators,58120.0,2010,87.7,65268.76
Arkansas,teacher assistants,18120.0,2010,87.7,20348.76
Arkansas,education training and library workers all other,38790.0,2010,87.7,43561.17
Arkansas,arts design entertainment sports and media occupations,33670.0,2010,87.7,37811.41
Arkansas,art directors,46760.0,2010,87.7,52511.48
Arkansas,multimedia artists and animators,60940.0,2010,87.7,68435.62
Arkansas,commercial and industrial designers,47400.0,2010,87.7,53230.2
Arkansas,floral designers,20930.0,2010,87.7,23504.39
Arkansas,graphic designers,32340.0,2010,87.7,36317.82
Arkansas,interior designers,29870.0,2010,87.7,33544.01
Arkansas,merchandise displayers and window trimmers,27020.0,2010,87.7,30343.46
Arkansas,producers and directors,43000.0,2010,87.7,48289.0
Arkansas,athletes and sports competitors,28230.0,2010,87.7,31702.29
Arkansas,coaches and scouts,42480.0,2010,87.7,47705.04
Arkansas,choreographers,42800.0,2010,87.7,48064.4
Arkansas,music directors and composers,42690.0,2010,87.7,47940.87
Arkansas,radio and television announcers,27340.0,2010,87.7,30702.82
Arkansas,public address system and other announcers,21570.0,2010,87.7,24223.11
Arkansas,broadcast news analysts,40880.0,2010,87.7,45908.24
Arkansas,reporters and correspondents,25120.0,2010,87.7,28209.76
Arkansas,public relations specialists,41560.0,2010,87.7,46671.88
Arkansas,editors,38110.0,2010,87.7,42797.53
Arkansas,technical writers,45890.0,2010,87.7,51534.47
Arkansas,writers and authors,56940.0,2010,87.7,63943.62
Arkansas,interpreters and translators,42660.0,2010,87.7,47907.18
Arkansas,media and communication workers all other,32860.0,2010,87.7,36901.78
Arkansas,audio and video equipment technicians,30950.0,2010,87.7,34756.85
Arkansas,broadcast technicians,23490.0,2010,87.7,26379.27
Arkansas,photographers,23590.0,2010,87.7,26491.57
Arkansas,film and video editors,40290.0,2010,87.7,45245.67
Arkansas,media and communication equipment workers all other,25860.0,2010,87.7,29040.78
Arkansas,healthcare practitioners and technical occupations,45810.0,2010,87.7,51444.63
Arkansas,chiropractors,60060.0,2010,87.7,67447.38
Arkansas,dentists general,166030.0,2010,87.7,186451.69
Arkansas,dentists all other specialists,83350.0,2010,87.7,93602.05
Arkansas,dietitians and nutritionists,48010.0,2010,87.7,53915.23
Arkansas,optometrists,70030.0,2010,87.7,78643.69
Arkansas,pharmacists,106220.0,2010,87.7,119285.06
Arkansas,psychiatrists,142060.0,2010,87.7,159533.38
Arkansas,physician assistants,77030.0,2010,87.7,86504.69
Arkansas,registered nurses,52580.0,2010,87.7,59047.34
Arkansas,occupational therapists,74770.0,2010,87.7,83966.70999999999
Arkansas,physical therapists,74220.0,2010,87.7,83349.06
Arkansas,radiation therapists,71680.0,2010,87.7,80496.64
Arkansas,recreational therapists,32500.0,2010,87.7,36497.5
Arkansas,respiratory therapists,45770.0,2010,87.7,51399.71
Arkansas,speech-language pathologists,57070.0,2010,87.7,64089.61
Arkansas,therapists all other,46060.0,2010,87.7,51725.38
Arkansas,veterinarians,77340.0,2010,87.7,86852.81999999999
Arkansas,audiologists,66550.0,2010,87.7,74735.65
Arkansas,medical and clinical laboratory technologists,48260.0,2010,87.7,54195.98
Arkansas,medical and clinical laboratory technicians,30950.0,2010,87.7,34756.85
Arkansas,dental hygienists,61040.0,2010,87.7,68547.92
Arkansas,cardiovascular technologists and technicians,42050.0,2010,87.7,47222.15
Arkansas,diagnostic medical sonographers,57050.0,2010,87.7,64067.15
Arkansas,nuclear medicine technologists,63940.0,2010,87.7,71804.62
Arkansas,radiologic technologists and technicians,43300.0,2010,87.7,48625.9
Arkansas,emergency medical technicians and paramedics,26050.0,2010,87.7,29254.15
Arkansas,dietetic technicians,22410.0,2010,87.7,25166.43
Arkansas,pharmacy technicians,23010.0,2010,87.7,25840.23
Arkansas,psychiatric technicians,21300.0,2010,87.7,23919.9
Arkansas,respiratory therapy technicians,40940.0,2010,87.7,45975.62
Arkansas,surgical technologists,33780.0,2010,87.7,37934.94
Arkansas,veterinary technologists and technicians,23820.0,2010,87.7,26749.86
Arkansas,licensed practical and licensed vocational nurses,34040.0,2010,87.7,38226.92
Arkansas,medical records and health information technicians,29090.0,2010,87.7,32668.07
Arkansas,opticians dispensing,24520.0,2010,87.7,27535.96
Arkansas,health technologists and technicians all other,26520.0,2010,87.7,29781.96
Arkansas,occupational health and safety specialists,50610.0,2010,87.7,56835.03
Arkansas,occupational health and safety technicians,39210.0,2010,87.7,44032.83
Arkansas,athletic trainers,43190.0,2010,87.7,48502.37
Arkansas,healthcare practitioners and technical workers all other,32150.0,2010,87.7,36104.45
Arkansas,healthcare support occupations,20870.0,2010,87.7,23437.01
Arkansas,home health aides,17270.0,2010,87.7,19394.21
Arkansas,nursing aides orderlies and attendants,20850.0,2010,87.7,23414.55
Arkansas,psychiatric aides,19520.0,2010,87.7,21920.96
Arkansas,occupational therapy assistants,49440.0,2010,87.7,55521.12
Arkansas,occupational therapy aides,18530.0,2010,87.7,20809.19
Arkansas,physical therapist assistants,46360.0,2010,87.7,52062.28
Arkansas,physical therapist aides,19720.0,2010,87.7,22145.56
Arkansas,massage therapists,32610.0,2010,87.7,36621.03
Arkansas,dental assistants,27750.0,2010,87.7,31163.25
Arkansas,medical assistants,25190.0,2010,87.7,28288.37
Arkansas,medical equipment preparers,26020.0,2010,87.7,29220.46
Arkansas,medical transcriptionists,27900.0,2010,87.7,31331.7
Arkansas,pharmacy aides,18470.0,2010,87.7,20741.81
Arkansas,veterinary assistants and laboratory animal caretakers,19730.0,2010,87.7,22156.79
Arkansas,healthcare support workers all other,25630.0,2010,87.7,28782.49
Arkansas,protective service occupations,30130.0,2010,87.7,33835.99
Arkansas,first-line supervisors of correctional officers,45540.0,2010,87.7,51141.42
Arkansas,first-line supervisors of police and detectives,52080.0,2010,87.7,58485.84
Arkansas,first-line supervisors of fire fighting and prevention workers,54920.0,2010,87.7,61675.16
Arkansas,first-line supervisors of protective service workers all other,44790.0,2010,87.7,50299.17
Arkansas,firefighters,34610.0,2010,87.7,38867.03
Arkansas,fire inspectors and investigators,45060.0,2010,87.7,50602.38
Arkansas,bailiffs,29810.0,2010,87.7,33476.63
Arkansas,correctional officers and jailers,29890.0,2010,87.7,33566.47
Arkansas,detectives and criminal investigators,37860.0,2010,87.7,42516.78
Arkansas,police and sheriff's patrol officers,35680.0,2010,87.7,40068.64
Arkansas,animal control workers,26070.0,2010,87.7,29276.61
Arkansas,private detectives and investigators,52860.0,2010,87.7,59361.78
Arkansas,security guards,19590.0,2010,87.7,21999.57
Arkansas,crossing guards,18210.0,2010,87.7,20449.83
Arkansas,lifeguards ski patrol and other recreational protective service workers,16660.0,2010,87.7,18709.18
Arkansas,transportation security screeners* (federal only),34780.0,2010,87.7,39057.94
Arkansas,protective service workers all other ,27990.0,2010,87.7,31432.77
Arkansas,food preparation and serving related occupations,17510.0,2010,87.7,19663.73
Arkansas,chefs and head cooks,40210.0,2010,87.7,45155.83
Arkansas,first-line supervisors of food preparation and serving workers,24520.0,2010,87.7,27535.96
Arkansas,cooks fast food,16920.0,2010,87.7,19001.16
Arkansas,cooks institution and cafeteria,18580.0,2010,87.7,20865.34
Arkansas,cooks restaurant,18560.0,2010,87.7,20842.88
Arkansas,cooks short order,17480.0,2010,87.7,19630.04
Arkansas,cooks all other,20330.0,2010,87.7,22830.59
Arkansas,food preparation workers,17630.0,2010,87.7,19798.49
Arkansas,bartenders,17360.0,2010,87.7,19495.28
Arkansas,combined food preparation and serving workers including fast food,16510.0,2010,87.7,18540.73
Arkansas,counter attendants cafeteria food concession and coffee shop,17380.0,2010,87.7,19517.74
Arkansas,waiters and waitresses,17180.0,2010,87.7,19293.14
Arkansas,food servers nonrestaurant,17120.0,2010,87.7,19225.76
Arkansas,dining room and cafeteria attendants and bartender helpers,17380.0,2010,87.7,19517.74
Arkansas,dishwashers,17430.0,2010,87.7,19573.89
Arkansas,hosts and hostesses restaurant lounge and coffee shop,17270.0,2010,87.7,19394.21
Arkansas,food preparation and serving related workers all other,17520.0,2010,87.7,19674.96
Arkansas,building and grounds cleaning and maintenance occupations,19180.0,2010,87.7,21539.14
Arkansas,first-line supervisors of housekeeping and janitorial workers,27100.0,2010,87.7,30433.3
Arkansas,first-line supervisors of landscaping lawn service and groundskeeping workers,38000.0,2010,87.7,42674.0
Arkansas,janitors and cleaners except maids and housekeeping cleaners,18850.0,2010,87.7,21168.55
Arkansas,maids and housekeeping cleaners,17320.0,2010,87.7,19450.36
Arkansas,pest control workers,25570.0,2010,87.7,28715.11
Arkansas,landscaping and groundskeeping workers,21710.0,2010,87.7,24380.33
Arkansas,pesticide handlers sprayers and applicators vegetation,22920.0,2010,87.7,25739.16
Arkansas,tree trimmers and pruners,30080.0,2010,87.7,33779.84
Arkansas,grounds maintenance workers all other,25590.0,2010,87.7,28737.57
Arkansas,personal care and service occupations,18070.0,2010,87.7,20292.61
Arkansas,first-line supervisors of personal service workers,25930.0,2010,87.7,29119.39
Arkansas,animal trainers,25630.0,2010,87.7,28782.49
Arkansas,nonfarm animal caretakers,17910.0,2010,87.7,20112.93
Arkansas,motion picture projectionists,17780.0,2010,87.7,19966.94
Arkansas,ushers lobby attendants and ticket takers,17800.0,2010,87.7,19989.4
Arkansas,amusement and recreation attendants,17480.0,2010,87.7,19630.04
Arkansas,locker room coatroom and dressing room attendants,16310.0,2010,87.7,18316.13
Arkansas,embalmers,41330.0,2010,87.7,46413.59
Arkansas,funeral attendants,18910.0,2010,87.7,21235.93
Arkansas,funeral service managers directors morticians and undertakers,37970.0,2010,87.7,42640.31
Arkansas,hairdressers hairstylists and cosmetologists,26090.0,2010,87.7,29299.07
Arkansas,manicurists and pedicurists,27950.0,2010,87.7,31387.85
Arkansas,skincare specialists,35560.0,2010,87.7,39933.88
Arkansas,baggage porters and bellhops,17210.0,2010,87.7,19326.83
Arkansas,tour guides and escorts,23480.0,2010,87.7,26368.04
Arkansas,childcare workers,17070.0,2010,87.7,19169.61
Arkansas,personal care aides,17270.0,2010,87.7,19394.21
Arkansas,fitness trainers and aerobics instructors,21750.0,2010,87.7,24425.25
Arkansas,recreation workers,20180.0,2010,87.7,22662.14
Arkansas,residential advisors,23390.0,2010,87.7,26266.97
Arkansas,personal care and service workers all other,17360.0,2010,87.7,19495.28
Arkansas,sales and related occupations,21230.0,2010,87.7,23841.29
Arkansas,first-line supervisors of retail sales workers,29700.0,2010,87.7,33353.1
Arkansas,first-line supervisors of non-retail sales workers,60630.0,2010,87.7,68087.48999999999
Arkansas,cashiers,17490.0,2010,87.7,19641.27
Arkansas,counter and rental clerks,19050.0,2010,87.7,21393.15
Arkansas,parts salespersons,23740.0,2010,87.7,26660.02
Arkansas,retail salespersons,18850.0,2010,87.7,21168.55
Arkansas,advertising sales agents,34640.0,2010,87.7,38900.72
Arkansas,insurance sales agents,40550.0,2010,87.7,45537.65
Arkansas,securities commodities and financial services sales agents,75760.0,2010,87.7,85078.48
Arkansas,travel agents,24370.0,2010,87.7,27367.51
Arkansas,sales representatives services all other,39750.0,2010,87.7,44639.25
Arkansas,sales representatives wholesale and manufacturing technical and scientific products,64730.0,2010,87.7,72691.79
Arkansas,sales representatives wholesale and manufacturing except technical and scientific products,49930.0,2010,87.7,56071.39
Arkansas,demonstrators and product promoters,22900.0,2010,87.7,25716.7
Arkansas,real estate brokers,66170.0,2010,87.7,74308.91
Arkansas,real estate sales agents,30180.0,2010,87.7,33892.14
Arkansas,sales engineers,68170.0,2010,87.7,76554.91
Arkansas,telemarketers,24480.0,2010,87.7,27491.04
Arkansas,door-to-door sales workers news and street vendors and related workers,20750.0,2010,87.7,23302.25
Arkansas,sales and related workers all other,23160.0,2010,87.7,26008.68
Arkansas,office and administrative support occupations,25880.0,2010,87.7,29063.24
Arkansas,first-line supervisors of office and administrative support workers,37750.0,2010,87.7,42393.25
Arkansas,switchboard operators including answering service,22370.0,2010,87.7,25121.51
Arkansas,bill and account collectors,28070.0,2010,87.7,31522.61
Arkansas,billing and posting clerks,27780.0,2010,87.7,31196.94
Arkansas,bookkeeping accounting and auditing clerks,28950.0,2010,87.7,32510.85
Arkansas,payroll and timekeeping clerks,30930.0,2010,87.7,34734.39
Arkansas,procurement clerks,32530.0,2010,87.7,36531.19
